# PIMCID: 582c099d-216e-45f5-b9fe-446cc2b0bc9c
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  6.95030340E+01  1.03000568E+00  8.72953630E-01  8.73001641E-01  1.90300732E+00  1.68300732E+00  5.15026847E-01  5.15002842E-01  4.36476815E-01  4.36500820E-01  9.51503662E-01  1.05234601E+02  1.90300732E+00  9.79439842E+01  4.52609786E+02  0.00000000E+00  9.81439063E+03  2.01353127E+00  7.04028223E-02
  7.46781250E+01  9.74748380E-01  1.01699355E+00  1.01699967E+00  1.99174805E+00  1.77174805E+00  4.87377254E-01  4.87374190E-01  5.08496773E-01  5.08499837E-01  9.95874027E-01  1.09558480E+02  1.99174805E+00  9.80544898E+01  3.93249302E+02  0.00000000E+00  1.03926625E+04  1.94627039E+00  4.20770203E-02
  6.76280405E+01  9.47759283E-01  9.90228252E-01  9.90127244E-01  1.93788653E+00  1.71788653E+00  4.73829137E-01  4.73879641E-01  4.95114126E-01  4.95063622E-01  9.68943263E-01  9.74073935E+01  1.93788653E+00  9.81084370E+01  3.18185840E+02  0.00000000E+00  9.30440025E+03  2.01532108E+00  5.30129558E-02
  9.73089120E+01  1.21021502E+00  1.00084522E+00  1.00084919E+00  2.21106421E+00  1.99106421E+00  6.05109499E-01  6.05107511E-01  5.00422608E-01  5.00424596E-01  1.10553211E+00  1.07493335E+02  2.21106421E+00  9.75835428E+01  4.71040900E+02  0.00000000E+00  1.00477160E+04  2.54198366E+00  1.04070920E-01
  1.06709486E+02  1.22006889E+00  9.55863803E-01  9.55905262E-01  2.17597415E+00  1.95597415E+00  6.10055173E-01  6.10034444E-01  4.77931902E-01  4.77952631E-01  1.08798708E+00  8.79584093E+01  2.17597415E+00  9.75638495E+01  3.92607083E+02  0.00000000E+00  8.17633702E+03  2.25632268E+00  8.22464155E-02
  8.96274661E+01  1.07802728E+00  1.01362869E+00  1.01370043E+00  2.09172771E+00  1.87172771E+00  5.39049510E-01  5.39013640E-01  5.06814345E-01  5.06850214E-01  1.04586385E+00  1.08111827E+02  2.09172771E+00  9.78479353E+01  2.65143760E+02  0.00000000E+00  1.05099989E+04  1.50816216E+00 -1.23891633E-03
  5.85462304E+01  8.75562602E-01  9.00031682E-01  9.00055068E-01  1.77561767E+00  1.55561767E+00  4.37792994E-01  4.37781301E-01  4.50015841E-01  4.50027534E-01  8.87808835E-01  1.02379983E+02  1.77561767E+00  9.82528659E+01  2.80268739E+02  0.00000000E+00  9.85898840E+03  1.58306965E+00  2.32986447E-02
  7.10875287E+01  1.01964516E+00  9.54389456E-01  9.54294782E-01  1.97393994E+00  1.75393994E+00  5.09775244E-01  5.09822581E-01  4.77194728E-01  4.77147391E-01  9.86969972E-01  1.15164260E+02  1.97393994E+00  9.79646633E+01  3.60843367E+02  0.00000000E+00  1.10346592E+04  2.85095670E+00  1.41951390E-01
  6.85920094E+01  9.44463204E-01  9.26500308E-01  9.26453833E-01  1.87091704E+00  1.65091704E+00  4.72208364E-01  4.72231602E-01  4.63250154E-01  4.63226917E-01  9.35458518E-01  1.02619157E+02  1.87091704E+00  9.81150432E+01  3.81410200E+02  0.00000000E+00  9.71882917E+03  2.07813750E+00  6.88456136E-02
  8.29936869E+01  1.14931148E+00  9.96270051E-01  9.96375969E-01  2.14568745E+00  1.92568745E+00  5.74708701E-01  5.74655742E-01  4.98135026E-01  4.98187984E-01  1.07284373E+00  1.13501187E+02  2.14568745E+00  9.77053725E+01  6.13349032E+02  0.00000000E+00  1.03513304E+04  2.89266267E+00  1.39809805E-01
  8.40010421E+01  9.00933684E-01  1.15135066E+00  1.15141895E+00  2.05235264E+00  1.83235264E+00  4.50500989E-01  4.50466842E-01  5.75675330E-01  5.75709477E-01  1.02617632E+00  1.06498201E+02  2.05235264E+00  9.82021312E+01  3.68056147E+02  0.00000000E+00  1.01562982E+04  1.92544375E+00  1.98314554E-02
