# ESTINF: dz = 1.980198E-01 NGRIDSEP = 101
#                   T = 0.30                                        T = 0.50                                        T = 0.75                                        T = 1.00                                        T = 1.00                                        T = 1.25                                        T = 1.50                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
 -4.25742600E+00  4.54681872E-08  4.14304897E-08 -4.25742600E+00  1.06302500E-06  3.70524618E-07 -4.25742600E+00  2.41960210E-05  2.19232046E-06 -4.25742600E+00  1.71032733E-04  1.66715308E-05 -4.25742600E+00  1.88723550E-04  7.63313841E-06 -4.25742600E+00  7.29876500E-04  1.52015062E-05 -4.25742600E+00  1.89625218E-03  2.50728832E-05
 -4.05940600E+00  2.74324730E-07  1.32931135E-07 -4.05940600E+00  3.48450000E-06  8.71535709E-07 -4.05940600E+00  6.15781531E-05  3.81013228E-06 -4.05940600E+00  3.55896096E-04  2.47039837E-05 -4.05940600E+00  3.80037750E-04  1.02028832E-05 -4.05940600E+00  1.35361463E-03  2.27747516E-05 -4.05940600E+00  3.18730294E-03  3.36904782E-05
 -3.86138600E+00  1.54743397E-06  3.55964835E-07 -3.86138600E+00  1.08171000E-05  1.53662044E-06 -3.86138600E+00  1.45172335E-04  6.04817217E-06 -3.86138600E+00  7.67751652E-04  3.94536103E-05 -3.86138600E+00  7.60227000E-04  1.53941815E-05 -3.86138600E+00  2.41292788E-03  2.86534067E-05 -3.86138600E+00  5.22090143E-03  4.52392087E-05
 -3.66336600E+00  6.09273709E-06  7.99520636E-07 -3.66336600E+00  3.54181750E-05  2.63252511E-06 -3.66336600E+00  3.44150676E-04  1.01418903E-05 -3.66336600E+00  1.52980120E-03  6.12694928E-05 -3.66336600E+00  1.49212855E-03  2.44542319E-05 -3.66336600E+00  4.21724237E-03  4.10854646E-05 -3.66336600E+00  8.38486333E-03  5.81119531E-05
 -3.46534700E+00  2.21899910E-05  1.72365348E-06 -3.46534700E+00  1.05259675E-04  4.75025595E-06 -3.46534700E+00  7.77972973E-04  1.60106064E-05 -3.46534700E+00  2.78981411E-03  7.44909324E-05 -3.46534700E+00  2.86480440E-03  3.56590218E-05 -3.46534700E+00  7.17987537E-03  6.26536239E-05 -3.46534700E+00  1.31147131E-02  7.30255983E-05
 -3.26732700E+00  7.76899760E-05  3.60843542E-06 -3.26732700E+00  2.87471250E-04  8.58078278E-06 -3.26732700E+00  1.67081070E-03  2.53480004E-05 -3.26732700E+00  5.15482162E-03  1.20654584E-04 -3.26732700E+00  5.25567640E-03  4.78561417E-05 -3.26732700E+00  1.17414836E-02  8.84728136E-05 -3.26732700E+00  2.00215692E-02  9.41470465E-05
 -3.06930700E+00  2.44818907E-04  7.68393752E-06 -3.06930700E+00  7.64044800E-04  1.58173601E-05 -3.06930700E+00  3.44043382E-03  4.17073326E-05 -3.06930700E+00  9.21811532E-03  1.61975249E-04 -3.06930700E+00  9.33637940E-03  6.78133073E-05 -3.06930700E+00  1.87054462E-02  1.06730923E-04 -3.06930700E+00  2.99034381E-02  1.16542758E-04
 -2.87128700E+00  7.26843832E-04  1.43875446E-05 -2.87128700E+00  1.89259355E-03  2.82850227E-05 -2.87128700E+00  6.75108416E-03  6.26034012E-05 -2.87128700E+00  1.59632775E-02  2.18603252E-04 -2.87128700E+00  1.61192768E-02  9.71085951E-05 -2.87128700E+00  2.92020669E-02  1.39707230E-04 -2.87128700E+00  4.37139560E-02  1.57117290E-04
 -2.67326700E+00  1.97574884E-03  2.74489637E-05 -2.67326700E+00  4.41530590E-03  5.15948784E-05 -2.67326700E+00  1.27825016E-02  9.41651206E-05 -2.67326700E+00  2.68045811E-02  3.10726481E-04 -2.67326700E+00  2.67715196E-02  1.28554060E-04 -2.67326700E+00  4.43489043E-02  1.64835756E-04 -2.67326700E+00  6.24047666E-02  2.03514039E-04
 -2.47524800E+00  5.01513196E-03  5.36463989E-05 -2.47524800E+00  9.74740395E-03  8.80501919E-05 -2.47524800E+00  2.34129905E-02  1.52875416E-04 -2.47524800E+00  4.34785892E-02  4.47874403E-04 -2.47524800E+00  4.32642539E-02  1.75489006E-04 -2.47524800E+00  6.55335912E-02  2.12185637E-04 -2.47524800E+00  8.68603803E-02  2.31816378E-04
 -2.27722800E+00  1.18862587E-02  9.40316023E-05 -2.27722800E+00  2.02062999E-02  1.38050647E-04 -2.27722800E+00  4.08368364E-02  2.19433471E-04 -2.27722800E+00  6.81680544E-02  5.83617342E-04 -2.27722800E+00  6.76058145E-02  2.36551584E-04 -2.27722800E+00  9.45390174E-02  2.81264229E-04 -2.27722800E+00  1.18613130E-01  2.69829181E-04
 -2.07920800E+00  2.61254081E-02  1.67472021E-04 -2.07920800E+00  3.94996910E-02  2.09411756E-04 -2.07920800E+00  6.85757660E-02  3.08255851E-04 -2.07920800E+00  1.02708144E-01  7.57288694E-04 -2.07920800E+00  1.01945355E-01  3.05862698E-04 -2.07920800E+00  1.33096885E-01  3.34342141E-04 -2.07920800E+00  1.58544218E-01  3.18458552E-04
 -1.88118800E+00  5.31666955E-02  2.84339745E-04 -1.88118800E+00  7.26014664E-02  3.32943093E-04 -1.88118800E+00  1.10508850E-01  4.03229405E-04 -1.88118800E+00  1.49260105E-01  9.97599022E-04 -1.88118800E+00  1.49319905E-01  3.93688777E-04 -1.88118800E+00  1.82274757E-01  4.24695761E-04 -1.88118800E+00  2.07075486E-01  3.76237554E-04
 -1.68316800E+00  1.00230978E-01  4.21981102E-04 -1.68316800E+00  1.25859340E-01  4.60260552E-04 -1.68316800E+00  1.70464088E-01  5.24860308E-04 -1.68316800E+00  2.10834346E-01  1.23663950E-03 -1.68316800E+00  2.11456691E-01  4.91771762E-04 -1.68316800E+00  2.43096054E-01  4.66237306E-04 -1.68316800E+00  2.63969303E-01  4.30313126E-04
 -1.48514900E+00  1.75607988E-01  5.83743391E-04 -1.48514900E+00  2.05242181E-01  6.37356553E-04 -1.48514900E+00  2.51263186E-01  6.55126727E-04 -1.48514900E+00  2.87629195E-01  1.48673292E-03 -1.48514900E+00  2.88911359E-01  5.63522321E-04 -1.48514900E+00  3.14567953E-01  5.14910674E-04 -1.48514900E+00  3.28429351E-01  4.86841077E-04
 -1.28712900E+00  2.86134161E-01  7.88539338E-04 -1.28712900E+00  3.14275913E-01  8.15050647E-04 -1.28712900E+00  3.53090522E-01  7.93563635E-04 -1.28712900E+00  3.78832195E-01  1.77627931E-03 -1.28712900E+00  3.80419075E-01  6.36267414E-04 -1.28712900E+00  3.94610080E-01  5.73857859E-04 -1.28712900E+00  3.98292405E-01  5.52151874E-04
 -1.08910900E+00  4.32310205E-01  9.59704114E-04 -1.08910900E+00  4.51704499E-01  9.74484729E-04 -1.08910900E+00  4.73134053E-01  8.90359110E-04 -1.08910900E+00  4.79995918E-01  1.93185720E-03 -1.08910900E+00  4.81898401E-01  7.02438852E-04 -1.08910900E+00  4.79962188E-01  6.19412691E-04 -1.08910900E+00  4.70146261E-01  5.72574888E-04
 -8.91089100E-01  6.05834429E-01  1.10078428E-03 -8.91089100E-01  6.08487001E-01  1.11922632E-03 -8.91089100E-01  6.02007675E-01  9.67642053E-04 -8.91089100E-01  5.84474747E-01  2.13013633E-03 -8.91089100E-01  5.86535310E-01  7.53240588E-04 -8.91089100E-01  5.64333416E-01  6.56743786E-04 -8.91089100E-01  5.39561021E-01  5.97516014E-04
 -6.93069300E-01  7.87762495E-01  1.12050469E-03 -6.93069300E-01  7.67811029E-01  1.12147936E-03 -6.93069300E-01  7.26859474E-01  9.41919184E-04 -6.93069300E-01  6.82303862E-01  2.11466658E-03 -6.93069300E-01  6.83630186E-01  7.82306168E-04 -6.93069300E-01  6.40842103E-01  6.79767099E-04 -6.93069300E-01  6.01438747E-01  6.50774804E-04
 -4.95049500E-01  9.50383838E-01  1.04881198E-03 -4.95049500E-01  9.06477172E-01  1.01500743E-03 -4.95049500E-01  8.32135197E-01  1.00446124E-03 -4.95049500E-01  7.63376623E-01  2.03195078E-03 -4.95049500E-01  7.63302844E-01  7.76429147E-04 -4.95049500E-01  7.02431814E-01  7.11168354E-04 -4.95049500E-01  6.50652990E-01  7.10951472E-04
 -2.97029700E-01  1.06362789E+00  9.30226032E-04 -2.97029700E-01  1.00152702E+00  8.84778445E-04 -2.97029700E-01  9.03720179E-01  9.28915763E-04 -2.97029700E-01  8.17210290E-01  2.18123270E-03 -2.97029700E-01  8.15720294E-01  7.79174564E-04 -2.97029700E-01  7.41408049E-01  7.26441964E-04 -2.97029700E-01  6.82363043E-01  6.28757654E-04
 -9.90099000E-02  1.10443681E+00  8.72270884E-04 -9.90099000E-02  1.03514873E+00  8.71940014E-04 -9.90099000E-02  9.29369224E-01  8.70478341E-04 -9.90099000E-02  8.36327649E-01  2.08233457E-03 -9.90099000E-02  8.34121039E-01  7.74401448E-04 -9.90099000E-02  7.54853895E-01  7.65326995E-04 -9.90099000E-02  6.93611454E-01  6.33442248E-04
