# PIMCID: 4abb7b20-48b4-4c3e-898f-0d1748e30763
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.79914855E+01  1.09243146E+01  1.03714839E+01  1.03712154E+01  2.12955300E+01  2.10755300E+01  5.46202303E+00  5.46215730E+00  5.18574194E+00  5.18560768E+00  1.06477650E+01  1.36981106E+01  2.12955300E+00  7.81550951E+00  5.51147601E+01  0.00000000E+00  6.39170573E+01  2.04661367E+01  4.90930671E-01
  1.70472697E+01  1.00921278E+01  1.09104376E+01  1.09097651E+01  2.10018929E+01  2.07818929E+01  5.04572769E+00  5.04606390E+00  5.45521878E+00  5.45488257E+00  1.05009465E+01  1.47034277E+01  2.10018929E+00  7.98193248E+00  5.93295816E+01  0.00000000E+00  7.21565273E+01  2.09256750E+01  4.56102001E-01
  1.47242796E+01  1.06379853E+01  7.71957515E+00  7.71970754E+00  1.83576928E+01  1.81376928E+01  5.31905884E+00  5.31899265E+00  3.85978758E+00  3.85985377E+00  9.17884642E+00  1.36101056E+01  1.83576928E+00  7.87278448E+00  4.56134281E+01  0.00000000E+00  7.74681143E+01  1.61357037E+01  4.55613728E-01
  1.94457549E+01  1.18124824E+01  9.41364445E+00  9.41387743E+00  2.12263598E+01  2.10063598E+01  5.90635767E+00  5.90624118E+00  4.70682223E+00  4.70693871E+00  1.06131799E+01  1.33740334E+01  2.12263598E+00  7.63788491E+00  5.30134385E+01  0.00000000E+00  6.35503492E+01  2.21512724E+01  8.03044998E-01
  1.34366338E+01  8.17734731E+00  1.00237445E+01  1.00232950E+01  1.82006423E+01  1.79806423E+01  4.08844892E+00  4.08867365E+00  5.01187225E+00  5.01164752E+00  9.10032117E+00  1.30367654E+01  1.82006423E+00  8.36490965E+00  4.49571409E+01  0.00000000E+00  7.90729172E+01  1.47103482E+01 -3.24601030E-02
  1.61701354E+01  1.00820641E+01  9.11404915E+00  9.11423956E+00  1.91963037E+01  1.89763037E+01  5.04112725E+00  5.04103204E+00  4.55702458E+00  4.55711978E+00  9.59815183E+00  1.30516080E+01  1.91963037E+00  7.98396850E+00  4.78348953E+01  0.00000000E+00  6.70652923E+01  2.24429643E+01  8.77159883E-01
  1.43180405E+01  1.03528968E+01  7.65080549E+00  7.65142976E+00  1.80043266E+01  1.77843266E+01  5.17676053E+00  5.17644840E+00  3.82540275E+00  3.82571488E+00  9.00216328E+00  1.32397479E+01  1.80043266E+00  7.92975999E+00  4.45227388E+01  0.00000000E+00  6.96167207E+01  1.77997287E+01  6.32257899E-01
  1.80623348E+01  1.10061245E+01  1.00105817E+01  1.00107409E+01  2.10168654E+01  2.07968654E+01  5.50314187E+00  5.50306226E+00  5.00529085E+00  5.00537046E+00  1.05084327E+01  1.36536445E+01  2.10168654E+00  7.79914150E+00  5.03620367E+01  0.00000000E+00  6.79398370E+01  1.97683594E+01  4.75224140E-01
  1.54224710E+01  9.46272779E+00  1.01564940E+01  1.01555560E+01  1.96182838E+01  1.93982838E+01  4.73089490E+00  4.73136390E+00  5.07824698E+00  5.07777798E+00  9.80914188E+00  1.38649700E+01  1.96182838E+00  8.10781568E+00  4.76676054E+01  0.00000000E+00  7.97812934E+01  1.99832690E+01  4.74992827E-01
  1.47865440E+01  9.34649102E+00  1.10496677E+01  1.10495990E+01  2.03960900E+01  2.01760900E+01  4.67321113E+00  4.67324551E+00  5.52483385E+00  5.52479948E+00  1.01980450E+01  1.60771488E+01  2.03960900E+00  8.13108177E+00  5.06633995E+01  0.00000000E+00  1.05666754E+02  1.76929594E+01  1.11855358E-01
