# PIMCID: fd043fa2-d125-4421-ab0d-ad4d7578cd0f
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  2.33391934E+01  7.17291233E+00  6.96887305E+00  6.96878751E+00  1.41416998E+01  1.39216998E+01  3.58641340E+00  3.58645617E+00  3.48443653E+00  3.48439376E+00  7.07084992E+00  2.00994449E+01  2.35694997E+00  1.40096760E+01  8.91386624E+01  0.00000000E+00  2.12072181E+02  1.25839038E+01  2.13071773E-01
  1.31363646E+01  4.94260890E+00  5.50329347E+00  5.50309687E+00  1.04457058E+01  1.02257058E+01  2.47120615E+00  2.47130445E+00  2.75164673E+00  2.75154844E+00  5.22285289E+00  1.98768321E+01  1.74095096E+00  1.47531181E+01  6.68347082E+01  0.00000000E+00  2.42440596E+02  8.04462658E+00 -2.10022515E-02
  1.62063456E+01  6.00877971E+00  6.37613771E+00  6.37576094E+00  1.23845406E+01  1.21645406E+01  3.00420147E+00  3.00438985E+00  3.18806885E+00  3.18788047E+00  6.19227032E+00  2.08547312E+01  2.06409011E+00  1.43977182E+01  7.18479256E+01  0.00000000E+00  2.45522478E+02  8.94129513E+00 -6.22350670E-02
  1.57173829E+01  6.22118874E+00  5.08157930E+00  5.08135557E+00  1.13025443E+01  1.10825443E+01  3.11048250E+00  3.11059437E+00  2.54078965E+00  2.54067778E+00  5.65127216E+00  2.03749141E+01  1.88375739E+00  1.43269154E+01  8.13432934E+01  0.00000000E+00  2.28196444E+02  1.23371407E+01  4.71510386E-01
  1.52793192E+01  6.95892666E+00  4.43951881E+00  4.44011615E+00  1.13990428E+01  1.11790428E+01  3.47976200E+00  3.47946333E+00  2.21975941E+00  2.22005807E+00  5.69952140E+00  2.02902304E+01  1.89984047E+00  1.40810263E+01  6.75020394E+01  0.00000000E+00  2.36918771E+02  1.21057918E+01  5.44561456E-01
  1.65130125E+01  5.78035892E+00  5.52344645E+00  5.52435640E+00  1.13047153E+01  1.10847153E+01  2.89063443E+00  2.89017946E+00  2.76172323E+00  2.76217820E+00  5.65235766E+00  1.85991337E+01  1.88411922E+00  1.44739009E+01  6.94185177E+01  0.00000000E+00  2.01106193E+02  1.06820231E+01  2.39548468E-01
  1.75265945E+01  5.91163533E+00  6.70009892E+00  6.70010523E+00  1.26117406E+01  1.23917406E+01  2.95582082E+00  2.95581766E+00  3.35004946E+00  3.35005261E+00  6.30587028E+00  2.14103694E+01  2.10195676E+00  1.44301116E+01  7.83677469E+01  0.00000000E+00  2.53344839E+02  1.34946300E+01  3.44446752E-01
  1.58182466E+01  4.76524066E+00  7.86194017E+00  7.86114826E+00  1.26263889E+01  1.24063889E+01  2.38222437E+00  2.38262033E+00  3.93097008E+00  3.93057413E+00  6.31319446E+00  2.37462826E+01  2.10439815E+00  1.48122220E+01  9.21449090E+01  0.00000000E+00  2.80626898E+02  1.27043444E+01  9.12616593E-02
  1.84957226E+01  7.44111792E+00  4.53629161E+00  4.53597410E+00  1.19770920E+01  1.17570920E+01  3.72040021E+00  3.72055896E+00  2.26814580E+00  2.26798705E+00  5.98854601E+00  1.71091499E+01  1.99618200E+00  1.39202714E+01  5.41972640E+01  0.00000000E+00  1.99090821E+02  7.84710713E+00  1.04314286E-01
  2.20368918E+01  6.19151047E+00  8.86552889E+00  8.86541092E+00  1.50569214E+01  1.48369214E+01  3.09569625E+00  3.09575524E+00  4.43276445E+00  4.43270546E+00  7.52846070E+00  2.61786883E+01  2.50948690E+00  1.43368180E+01  1.30107997E+02  0.00000000E+00  2.69983968E+02  1.62306848E+01  2.93256233E-01
