# PIMCID: 712e5331-04a7-4578-9c13-4cb3cb39a2fd
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.63307815E+01  2.53152140E+00  8.39290986E-01  8.39475781E-01  3.37099718E+00  3.15099718E+00  1.26585310E+00  1.26576070E+00  4.19645493E-01  4.19737890E-01  1.68549859E+00  3.31281737E+01  1.34839887E+00  3.79763791E+01  8.95348491E+01  0.00000000E+00  1.16907746E+03  1.77396893E+00  5.14754703E-02
  9.94655647E+01  3.00766890E+00  6.50399090E+00  6.50467905E+00  9.51234795E+00  9.29234795E+00  1.50417852E+00  1.50383445E+00  3.25199545E+00  3.25233952E+00  4.75617397E+00  5.37194326E+01  3.80493918E+00  3.75954984E+01  3.48163342E+02  0.00000000E+00  1.73545528E+03  9.50643653E+00 -2.50586371E-02
  4.04561582E+00  2.69065400E+00  7.12489664E-01  7.12588245E-01  3.40324224E+00  3.18324224E+00  1.34537629E+00  1.34532700E+00  3.56244832E-01  3.56294122E-01  1.70162112E+00  4.24963652E+01  1.36129690E+00  3.78490619E+01  5.02825202E+01  0.00000000E+00  1.63111605E+03  2.01005358E+00  9.41170739E-02
 -3.43941483E+00  6.06014813E-01  2.45654074E+00  2.45707365E+00  3.06308847E+00  2.84308847E+00  3.03273863E-01  3.03007407E-01  1.22827037E+00  1.22853683E+00  1.53154423E+00  4.13816236E+01  1.22523539E+00  3.95168275E+01  6.86975800E+01  0.00000000E+00  1.58923464E+03  2.59761825E+00 -1.08799387E-01
  6.43722985E+01  2.51968054E+00  3.98785344E+00  3.98818870E+00  6.50786924E+00  6.28786924E+00  1.26000790E+00  1.25984027E+00  1.99392672E+00  1.99409435E+00  3.25393462E+00  3.89682600E+01  2.60314770E+00  3.79858680E+01  2.38525725E+02  0.00000000E+00  1.24913055E+03  6.29632681E+00  3.14041100E-02
  5.65694683E+01  4.66099003E+00  1.60130335E+00  1.60073645E+00  6.26172648E+00  6.04172648E+00  2.33021156E+00  2.33049501E+00  8.00651677E-01  8.00368226E-01  3.13086324E+00  4.31398160E+01  2.50469059E+00  3.62727273E+01  2.54274394E+02  0.00000000E+00  1.27115394E+03  8.37204913E+00  5.97094338E-01
  1.20029735E+01  2.73584303E+00  1.28367498E+00  1.28394204E+00  4.01978507E+00  3.79978507E+00  1.36805505E+00  1.36792151E+00  6.41837488E-01  6.41971022E-01  2.00989254E+00  4.47988789E+01  1.60791403E+00  3.78129192E+01  1.46502024E+02  0.00000000E+00  1.54308817E+03  5.10821329E+00  3.18229937E-01
  2.31971661E+01  1.86495513E+00  2.57330226E+00  2.57316166E+00  4.43811678E+00  4.21811678E+00  9.32407262E-01  9.32477563E-01  1.28665113E+00  1.28658083E+00  2.21905839E+00  4.08054249E+01  1.77524671E+00  3.85096127E+01  1.96460781E+02  0.00000000E+00  1.32798368E+03  5.72215969E+00  1.86241549E-01
  9.26366876E+01  5.90560802E+00  3.12708164E+00  3.12679106E+00  9.03239909E+00  8.81239909E+00  2.95265872E+00  2.95280401E+00  1.56354082E+00  1.56339553E+00  4.51619954E+00  5.46409643E+01  3.61295963E+00  3.52770276E+01  3.32879208E+02  0.00000000E+00  1.67168779E+03  1.26166076E+01  7.92641895E-01
 -2.51455229E+01 -8.24166181E-01  2.74928860E+00  2.74946302E+00  1.92529683E+00  1.70529683E+00 -4.11995881E-01 -4.12083090E-01  1.37464430E+00  1.37473151E+00  9.62648417E-01  4.51119246E+01  7.70118734E-01  4.06609642E+01  2.04652970E+01  0.00000000E+00  1.86934349E+03 -2.24210482E-01 -4.34840684E-01
 -6.29505336E+01 -1.35479722E+00  7.92433800E-01  7.92703158E-01 -5.62094065E-01 -7.82094065E-01 -6.77263932E-01 -6.77398611E-01  3.96216900E-01  3.96351579E-01 -2.81047032E-01  4.35486312E+01 -2.24837626E-01  4.10854772E+01 -7.71918045E+01  0.00000000E+00  1.92414714E+03 -2.89086610E-01 -1.47814188E-01
 -2.01755526E+01  7.32509025E-01  1.43566874E+00  1.43583084E+00  2.16833986E+00  1.94833986E+00  3.66335562E-01  3.66254512E-01  7.17834370E-01  7.17915420E-01  1.08416993E+00  4.08666633E+01  8.67335946E-01  3.94156040E+01  2.50499274E+01  0.00000000E+00  1.63265641E+03  2.88398864E+00  7.30241420E-02
