# PIMCID: 87437669-f53b-446c-ab41-61adfafbde24
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.40046305E+01  1.14931803E+00  8.34716831E-01  8.34788123E-01  1.98410615E+00  1.76410615E+00  5.74694661E-01  5.74659015E-01  4.17358416E-01  4.17394062E-01  9.92053077E-01  6.23997242E+01  1.32273744E+00  6.48702443E+01  6.82119492E+00  0.00000000E+00  4.19956010E+03 -1.31612954E+00 -2.56831229E-01
 -2.01915541E+02 -2.72549616E+00  3.21444763E-01  3.21414559E-01 -2.40408160E+00 -2.62408160E+00 -1.36276318E+00 -1.36274808E+00  1.60722381E-01  1.60707280E-01 -1.20204080E+00  6.21728925E+01 -1.60272106E+00  7.00366965E+01 -4.02497963E+02  0.00000000E+00  4.96249488E+03  3.56325368E+00  3.08113162E-01
 -6.14081264E+01  4.15903915E-01  3.01047748E-01  3.01021464E-01  7.16925379E-01  4.96925379E-01  2.07938815E-01  2.07951957E-01  1.50523874E-01  1.50510732E-01  3.58462689E-01  5.19853687E+01  4.77950253E-01  6.58481430E+01 -1.43372277E+02  0.00000000E+00  3.75920267E+03 -3.65527703E+00 -4.10680943E-01
  3.42868869E+02  3.39023999E+00  6.62374344E+00  6.62337978E+00  1.00136198E+01  9.79361977E+00  1.69493816E+00  1.69512000E+00  3.31187172E+00  3.31168989E+00  5.00680988E+00  1.09653083E+02  6.67574651E+00  6.18822784E+01  1.39129331E+03  0.00000000E+00  5.49457843E+03  1.02585103E+01  3.23436150E-02
 -7.96160623E+01 -4.73486814E-01  1.42971009E+00  1.42977894E+00  9.56292131E-01  7.36292131E-01 -2.36708978E-01 -2.36743407E-01  7.14855043E-01  7.14889472E-01  4.78146065E-01  9.25874495E+01  6.37528087E-01  6.70340230E+01 -3.31235854E+02  0.00000000E+00  7.01614176E+03  4.14771441E-01 -1.72989794E-01
  2.09123185E+02  2.77493764E+00  4.69543502E+00  4.69548114E+00  7.47041878E+00  7.25041878E+00  1.38749188E+00  1.38746882E+00  2.34771751E+00  2.34774057E+00  3.73520939E+00  1.17809411E+02  4.98027919E+00  6.27027298E+01  1.06112694E+03  0.00000000E+00  6.58076796E+03  9.12744239E+00  2.08421752E-01
  1.99064640E+02  3.35618648E+00  3.29430647E+00  3.29458872E+00  6.65077520E+00  6.43077520E+00  1.67823436E+00  1.67809324E+00  1.64715323E+00  1.64729436E+00  3.32538760E+00  7.27486640E+01  4.43385013E+00  6.19277485E+01  6.45998273E+02  0.00000000E+00  3.89072760E+03  5.27709718E+00  3.35211882E-02
  1.32416791E+02  3.14033874E+00  1.39267126E+00  1.39212446E+00  4.53246320E+00  4.31246320E+00  1.56989597E+00  1.57016937E+00  6.96335630E-01  6.96062231E-01  2.26623160E+00  4.83554648E+01  3.02164214E+00  6.22154527E+01  3.80707382E+02  0.00000000E+00  2.54193128E+03  3.00703180E+00  9.18844176E-02
  1.98847994E+01  5.76064115E-01  1.74254427E+00  1.74239617E+00  2.31846028E+00  2.09846028E+00  2.87958006E-01  2.88032058E-01  8.71272136E-01  8.71198084E-01  1.15923014E+00  6.87483636E+01  1.54564019E+00  6.56345809E+01  3.15990949E+02  0.00000000E+00  4.15317412E+03  2.44001019E+00 -1.73585232E-02
  9.20652915E+01  1.94385611E+00  1.72818918E+00  1.72837860E+00  3.67223471E+00  3.45223471E+00  9.72022764E-01  9.71928057E-01  8.64094592E-01  8.64189299E-01  1.83611736E+00  6.28342702E+01  2.44815647E+00  6.38108549E+01  4.20978215E+02  0.00000000E+00  3.50407677E+03  5.83627272E+00  3.24370367E-01
  7.74441591E+01  2.10686564E+00  1.69874894E+00  1.69863713E+00  3.80550277E+00  3.58550277E+00  1.05337692E+00  1.05343282E+00  8.49374470E-01  8.49318565E-01  1.90275139E+00  7.08928259E+01  2.53700185E+00  6.35934758E+01  2.33510423E+02  0.00000000E+00  4.41845833E+03  5.52227371E-01 -1.99572947E-01
  1.74017118E+02  4.08959131E+00  1.74995410E+00  1.74962874E+00  5.83922005E+00  5.61922005E+00  2.04463297E+00  2.04479566E+00  8.74977052E-01  8.74814368E-01  2.91961002E+00  7.49229277E+01  3.89281336E+00  6.09497922E+01  6.20219988E+02  0.00000000E+00  3.90213124E+03  6.61104875E+00  3.98660447E-01
 -3.58309622E+01  8.24471972E-01  1.45802878E-01  1.45743078E-01  9.70215050E-01  7.50215050E-01  4.12206086E-01  4.12235986E-01  7.29014390E-02  7.28715389E-02  4.85107525E-01  6.02281559E+01  6.46810033E-01  6.53033725E+01 -2.07690437E+02  0.00000000E+00  4.42752415E+03 -2.01955296E+00 -2.23816767E-01
 -2.68669267E+01  6.18521524E-01  1.79315495E-01  1.79341549E-01  7.97863073E-01  5.77863073E-01  3.09273789E-01  3.09260762E-01  8.96577474E-02  8.96707746E-02  3.98931537E-01  4.13339983E+01  5.31908716E-01  6.55779883E+01 -9.03041457E+00  0.00000000E+00  2.77219839E+03 -2.63871722E-01 -5.32884166E-02
 -4.87090230E+01  4.72883545E-01  2.19880898E-01  2.19883131E-01  6.92766676E-01  4.72766676E-01  2.36442889E-01  2.36441773E-01  1.09940449E-01  1.09941565E-01  3.46383338E-01  6.30606268E+01  4.61844451E-01  6.57721685E+01 -1.59887639E+02  0.00000000E+00  4.52778952E+03  5.43695274E-01  2.13870431E-02
 -4.68859872E+01  4.22871396E-01  4.03802844E-01  4.03899562E-01  8.26770958E-01  6.06770958E-01  2.11484057E-01  2.11435698E-01  2.01901422E-01  2.01949781E-01  4.13385479E-01  8.53595281E+01  5.51180639E-01  6.58388402E+01 -1.32133882E+02  0.00000000E+00  5.97631265E+03  3.14308336E+00  2.53723375E-01
  8.02740598E+01  2.44912753E+00  1.16406492E+00  1.16416123E+00  3.61328876E+00  3.39328876E+00  1.22461192E+00  1.22456377E+00  5.82032461E-01  5.82080617E-01  1.80664438E+00  7.09482712E+01  2.40885918E+00  6.31371561E+01  3.12111499E+02  0.00000000E+00  4.20886458E+03  7.74018376E-01 -9.72224257E-02
 -1.02375580E+01  9.23593525E-01  4.72877028E-01  4.73041055E-01  1.39663458E+00  1.17663458E+00  4.61878776E-01  4.61796763E-01  2.36438514E-01  2.36520528E-01  6.98317290E-01  6.72719452E+01  9.31089721E-01  6.51712208E+01 -2.03943406E+01  0.00000000E+00  4.53988243E+03 -1.17921803E+00 -1.88877993E-01
  1.12822578E+02  3.20357509E+00  9.41808624E-01  9.42067716E-01  4.14564280E+00  3.92564280E+00  1.60191709E+00  1.60178754E+00  4.70904312E-01  4.71033858E-01  2.07282140E+00  6.36369483E+01  2.76376187E+00  6.21312329E+01  3.08520342E+02  0.00000000E+00  3.74441859E+03  3.06993948E+00  1.65683727E-01
  1.05515829E+02  4.04585020E+00  1.07572439E-01  1.07666840E-01  4.15351704E+00  3.93351704E+00  2.02297230E+00  2.02292510E+00  5.37862195E-02  5.38334198E-02  2.07675852E+00  7.35094705E+01  2.76901136E+00  6.10081335E+01  5.71593431E+02  0.00000000E+00  3.74785874E+03  8.21016740E+00  8.04866707E-01
  2.09235493E+00  8.35557852E-01  1.16061834E+00  1.16042807E+00  1.99598592E+00  1.77598592E+00  4.17683790E-01  4.17778926E-01  5.80309170E-01  5.80214034E-01  9.97992960E-01  8.47893817E+01  1.33065728E+00  6.52885765E+01 -1.33116221E+02  0.00000000E+00  6.04332744E+03 -1.17809660E-01 -1.85845254E-01
  1.74076563E+01  7.80344335E-01  1.54862705E+00  1.54895320E+00  2.32929754E+00  2.10929754E+00  3.90335243E-01  3.90172167E-01  7.74313526E-01  7.74476602E-01  1.16464877E+00  7.16449877E+01  1.55286503E+00  6.53622475E+01  2.22728267E+02  0.00000000E+00  4.47745087E+03  1.53610386E+00 -7.87326988E-02
 -2.16673388E+01  4.46290299E-01  1.40351025E+00  1.40332654E+00  1.84961684E+00  1.62961684E+00  2.23053296E-01  2.23145150E-01  7.01755125E-01  7.01663271E-01  9.24808421E-01  8.40223254E+01  1.23307789E+00  6.58075909E+01 -9.83458512E+01  0.00000000E+00  5.94163732E+03  1.30074373E+00 -8.04247024E-02
  1.30630860E+02  1.52789525E+00  3.00106914E+00  3.00151450E+00  4.52940975E+00  4.30940975E+00  7.64170307E-01  7.63947627E-01  1.50053457E+00  1.50075725E+00  2.26470488E+00  6.65072766E+01  3.01960650E+00  6.43655222E+01  4.52446898E+02  0.00000000E+00  3.79944245E+03  4.73819431E+00  2.35920543E-02
  8.61786816E+01  3.22899051E+00  5.81955926E-01  5.81794235E-01  3.81078475E+00  3.59078475E+00  1.61441441E+00  1.61449526E+00  2.90977963E-01  2.90897117E-01  1.90539237E+00  6.56038635E+01  2.54052317E+00  6.20973016E+01  2.15444861E+02  0.00000000E+00  3.97998529E+03  3.54504030E+00  2.67234856E-01
  4.86405033E+01  2.27507910E+00  6.24087549E-01  6.24071925E-01  2.89915102E+00  2.67915102E+00  1.13753174E+00  1.13753955E+00  3.12043774E-01  3.12035962E-01  1.44957551E+00  7.70537817E+01  1.93276735E+00  6.33691943E+01  2.88059523E+02  0.00000000E+00  4.60414026E+03  4.40117207E+00  3.46506376E-01
  1.03009629E+02  3.95954487E+00  2.53474593E-01  2.53663539E-01  4.21320841E+00  3.99320841E+00  1.97986691E+00  1.97977244E+00  1.26737296E-01  1.26831769E-01  2.10660421E+00  8.18167797E+01  2.80880561E+00  6.11232470E+01  4.98158791E+02  0.00000000E+00  4.46914013E+03  3.80913748E+00  3.42864200E-01
